4.749999999999999362e-02 3.265624210917790760e-01 6.017697376666043541e-01 7.250847030332920884e-01 8.131405660158755877e-01 3.798875178888034276e-01 
4.874999999999999473e-02 3.501788236369416385e-01 6.389587235900958673e-01 7.634370098102131186e-01 8.458450174042227987e-01 3.733514521883369852e-01 
4.999999999999998890e-02 3.719375230182854764e-01 6.732078763454252268e-01 7.979983546003975858e-01 8.731607021867013874e-01 3.561350042916575642e-01 
5.124999999999999001e-02 3.922418684287914403e-01 7.045854325159224274e-01 8.284828765164804487e-01 8.943900316297743736e-01 3.277667623518680795e-01 
5.249999999999999112e-02 4.118942746484962614e-01 7.332908533042111765e-01 8.548067699636699990e-01 9.091528648802540413e-01 2.884278107404338320e-01 
5.374999999999999223e-02 4.305870742745151469e-01 7.589025374371829447e-01 8.765723350364844624e-01 9.170755271140137443e-01 2.390123194796536510e-01 
5.499999999999999334e-02 4.468078708420257228e-01 7.805403826615228136e-01 8.930628023393530901e-01 9.176722656056849337e-01 1.809564812785346144e-01 
5.624999999999999445e-02 4.599839460375629852e-01 7.976472231751328135e-01 9.038498972047601665e-01 9.107750794576168207e-01 1.160077157917193402e-01 
5.749999999999998862e-02 4.705387121705470466e-01 8.103432641631269640e-01 9.089548639905249416e-01 8.965048827871653359e-01 4.597537364199987681e-02 
5.874999999999998973e-02 4.791566913759568447e-01 8.190670769816026375e-01 9.086005550093567695e-01 8.751272540951000600e-01 -2.726730045600736160e-02 
5.999999999999999084e-02 4.868890472617801168e-01 8.243635713083597993e-01 9.032422679207975369e-01 8.472546865659680293e-01 -1.015098273856485517e-01 
6.124999999999999195e-02 4.936009335708921308e-01 8.262146595687643869e-01 8.930328413395473008e-01 8.134591159717569075e-01 -1.741870548462001178e-01 
6.249999999999999306e-02 4.982145279003838967e-01 8.240800401086275651e-01 8.777614816269321274e-01 7.741698546868729380e-01 -2.425929840709515339e-01 
6.374999999999998723e-02 5.002795794705612309e-01 8.177350026799596883e-01 8.574903228680007539e-01 7.300230720447222765e-01 -3.042013231268095863e-01 
6.499999999999998834e-02 5.002431557607109891e-01 8.075217738059004002e-01 8.326648690164148991e-01 6.818209229188588738e-01 -3.569243689782019002e-01 
6.624999999999998945e-02 4.990627835014269098e-01 7.941223219764910191e-01 8.039181002461773806e-01 6.304440457167934664e-01 -3.990633072303791384e-01 
6.749999999999999056e-02 4.975585244178958311e-01 7.781429050687160842e-01 7.719366882926049778e-01 5.768548300800822037e-01 -4.290903205809691312e-01 
6.874999999999999167e-02 4.955092768999560526e-01 7.596397128502340168e-01 7.370734236636682368e-01 5.218227273864305404e-01 -4.455576745839813224e-01 
6.999999999999999278e-02 4.921068816149055669e-01 7.382919948728642323e-01 6.994061608922411688e-01 4.659940311193335738e-01 -4.473021419487485106e-01 
7.124999999999999389e-02 4.866928249625966929e-01 7.138334451936738656e-01 6.590215222519675287e-01 4.099214972688905445e-01 -4.338288161208083693e-01 
7.249999999999999500e-02 4.794592852492739476e-01 6.865706674113581931e-01 6.163847739735611730e-01 3.542338979500058160e-01 -4.054861484252442194e-01 
7.374999999999998224e-02 4.714665921442999785e-01 6.572866211628819455e-01 5.722411289038951132e-01 2.996934983778231643e-01 -3.633121388210048819e-01 
7.499999999999998335e-02 4.631944871644471662e-01 6.264722624221162883e-01 5.271735261882233292e-01 2.469003495120329350e-01 -3.088290202568242382e-01 
7.624999999999998446e-02 4.542464135196770947e-01 5.941245634360762251e-01 4.814324924436300113e-01 1.962539703437861105e-01 -2.438183244623133294e-01 
7.749999999999998557e-02 4.440542114176291300e-01 5.600959208087998853e-01 4.351897572199711073e-01 1.481763746077013333e-01 -1.704185185943750402e-01 
7.874999999999998668e-02 4.317906488707912160e-01 5.240493215391714976e-01 3.884110610915833539e-01 1.028111594240571774e-01 -9.146021668337708799e-02 
7.999999999999998779e-02 4.174380241004638781e-01 4.862501919824382401e-01 3.414471392792118865e-01 6.039335822000376636e-02 -1.044413958352375174e-02 
8.124999999999998890e-02 4.022131175335057485e-01 4.475557314092979966e-01 2.950457204619569840e-01 2.139700006004253627e-02 6.878067989384714642e-02 
8.249999999999999001e-02 3.864928403401930446e-01 4.085215007807709298e-01 2.497673759474768329e-01 -1.391892400574091734e-02 1.424050129298456702e-01 
8.374999999999999112e-02 3.699271635383305501e-01 3.692588008741091166e-01 2.058630892424312131e-01 -4.545213547918425939e-02 2.070168962477998698e-01 
8.499999999999999223e-02 3.522922647884104697e-01 3.297585652550283908e-01 1.635201440015608132e-01 -7.304308258668919251e-02 2.596615857178526388e-01 
8.624999999999999334e-02 3.328179527706392471e-01 2.897886218597971464e-01 1.226991157362587043e-01 -9.683657713986205950e-02 2.976626186382185235e-01 
8.749999999999998057e-02 3.115171562745149281e-01 2.496889056410533936e-01 8.369370472607669253e-02 -1.169014434457589513e-01 3.187072906567699482e-01 
8.874999999999998168e-02 2.896313393902970046e-01 2.103408325432368497e-01 4.717147222155324698e-02 -1.330971934642931898e-01 3.211681467472115026e-01 
8.999999999999998279e-02 2.676964797070833235e-01 1.723889508563649364e-01 1.361982704672290434e-02 -1.454531059507005453e-01 3.044388916659576672e-01 
9.124999999999998390e-02 2.455724161493270941e-01 1.360774404962276363e-01 -1.677340073987440908e-02 -1.541085768192514416e-01 2.690754421204060165e-01 
9.249999999999998501e-02 2.231391872826617995e-01 1.014349962829455692e-01 -4.394300516528142769e-02 -1.592007893499716720e-01 2.166704727580935352e-01 
9.374999999999998612e-02 1.999211476310439328e-01 6.831126292155391411e-02 -6.803854848465275273e-02 -1.610803031027360499e-01 1.494259899902880273e-01 
9.499999999999998723e-02 1.760080561624413620e-01 3.702546274511971103e-02 -8.896048686721831633e-02 -1.600376502259210354e-01 6.993663188978649359e-02 
9.624999999999998834e-02 1.525373994945678768e-01 8.292669683936510633e-03 -1.063498331869208308e-01 -1.562304572172427408e-01 -1.878949021129447047e-02 
9.749999999999998945e-02 1.301085898708148059e-01 -1.738511503179485454e-02 -1.200119141117088756e-01 -1.498986891015533784e-01 -1.132706208525832980e-01 
9.874999999999999056e-02 1.086587145601294047e-01 -3.989185332324065442e-02 -1.300366068108181061e-01 -1.413298013470521697e-01 -2.096066525185816820e-01 
9.999999999999997780e-02 8.800056377348772219e-02 -5.939503999685873809e-02 -1.366603403847376774e-01 -1.308318991910567275e-01 -3.037708710003557688e-01 
1.012499999999999789e-01 6.784101666307817968e-02 -7.615460795717308995e-02 -1.402311198995071784e-01 -1.187873515417005310e-01 -3.920474940270409214e-01 
1.024999999999999800e-01 4.828015454442037557e-02 -9.005934384786977442e-02 -1.409041384478530445e-01 -1.055111841764096864e-01 -4.712647323500295804e-01 
1.037499999999999811e-01 3.015918971144244953e-02 -1.007587228958812253e-01 -1.386557252560364217e-01 -9.125478262616439074e-02 -5.387484978699282889e-01 
1.049999999999999822e-01 1.400168710641031336e-02 -1.080384931635112594e-01 -1.335489167858001924e-01 -7.624384612597323585e-02 -5.921483774955689228e-01 
1.062499999999999833e-01 -2.310467501244857437e-04 -1.120385242755241872e-01 -1.258457993491611804e-01 -6.068934404128469018e-02 -6.293520191113461948e-01 
1.074999999999999845e-01 -1.288295160851587150e-02 -1.131772488589199155e-01 -1.159558795282378679e-01 -4.481913940956910869e-02 -6.486711471700207232e-01 
1.087499999999999856e-01 -2.426758045349008616e-02 -1.118184308993096926e-01 -1.042438220277505517e-01 -2.880561056595481312e-02 -6.490818828025559650e-01 
1.099999999999999867e-01 -3.420487809242768462e-02 -1.080160236732718160e-01 -9.087342243363057126e-02 -1.274494163228507074e-02 -6.303641257683739729e-01 
1.112499999999999878e-01 -4.215237408418346515e-02 -1.016523002542140536e-01 -7.590171917118970768e-02 3.292360958160505616e-03 -5.929888166036050290e-01 
1.124999999999999889e-01 -4.767793592233963290e-02 -9.264680925954831003e-02 -5.936792782341855645e-02 1.933523695715477081e-02 -5.378101481408478213e-01 
1.137499999999999761e-01 -5.085056021552147865e-02 -8.123083097327613022e-02 -4.146555115771410893e-02 3.543196803587288224e-02 -4.659325235898148510e-01 
1.149999999999999772e-01 -5.221347317295856744e-02 -6.793264681874346123e-02 -2.257036339611761741e-02 5.157797744238724891e-02 -3.788424117785280654e-01 
1.162499999999999784e-01 -5.206719367625418926e-02 -5.307400894531342367e-02 -2.885476024219271220e-03 6.787619797899707708e-02 -2.785880275206576995e-01 
1.174999999999999795e-01 -5.023519041271704705e-02 -3.669133359276196410e-02 1.756461186564351601e-02 8.447531519710652081e-02 -1.678673172686191151e-01 
1.187499999999999806e-01 -4.640138024358182733e-02 -1.874866705190590330e-02 3.876676089684665677e-02 1.014629765236898656e-01 -4.988277435500595991e-02 
1.199999999999999817e-01 -4.023687848274871970e-02 8.573060860806384475e-04 6.079358767074313774e-02 1.190130342695703974e-01 7.202247596395915108e-02 
1.212499999999999828e-01 -3.189898171217572798e-02 2.187163557480748324e-02 8.350541366124702991e-02 1.372328307130754321e-01 1.945673809862340231e-01 
1.224999999999999839e-01 -2.216841713744247336e-02 4.369442403393643953e-02 1.065114401882737150e-01 1.560721080706319597e-01 3.144892294782216657e-01 
1.237499999999999850e-01 -1.148493655844435787e-02 6.599903404221230119e-02 1.296227092343504583e-01 1.755559490039069193e-01 4.284661767868646609e-01 
1.249999999999999861e-01 2.923569859277136743e-04 8.873376074165623129e-02 1.528119450382736388e-01 1.957056402730730227e-01 5.331083652960740826e-01 
1.262499999999999734e-01 1.330415885074897296e-02 1.118890184529026388e-01 1.760248004992555904e-01 2.164205389478376651e-01 6.251839574815082345e-01 
1.274999999999999745e-01 2.780033235824867430e-02 1.355532794053391776e-01 1.992966556060836447e-01 2.376517466312713933e-01 7.020653018356829422e-01 
1.287499999999999756e-01 4.349829829447773161e-02 1.594121093021601543e-01 2.223953468881401940e-01 2.592097981652703442e-01 7.619338428636391880e-01 
1.299999999999999767e-01 5.944663216758860197e-02 1.827632785891283862e-01 2.447955160945350650e-01 2.806991548532035696e-01 8.037580566236088853e-01 
1.312499999999999778e-01 7.509284904170575314e-02 2.052244210125067636e-01 2.661964062177004098e-01 3.017981885194268021e-01 8.271777588827352590e-01 
1.324999999999999789e-01 9.057067108876915018e-02 2.267272542270544755e-01 2.864944402583158856e-01 3.222177315622536953e-01 8.323146710462849818e-01 
1.337499999999999800e-01 1.060616743636610959e-01 2.473104376950059080e-01 3.056166046323832708e-01 3.415986437156255939e-01 8.198591583430469010e-01 
1.349999999999999811e-01 1.218375857918653354e-01 2.670929250013903133e-01 3.235646888708509916e-01 3.596393522922739505e-01 7.912938306737935523e-01 
1.362499999999999822e-01 1.376073758114212953e-01 2.857648424648439045e-01 3.400558033191648510e-01 3.759158706818714890e-01 7.488694420531163409e-01 
1.374999999999999833e-01 1.524285666554530128e-01 3.026559625655392272e-01 3.545393120782234231e-01 3.898478626966506155e-01 6.953608439375835726e-01 
1.387499999999999845e-01 1.657932123952959858e-01 3.173872805172130995e-01 3.666753230015246112e-01 4.009698598757340249e-01 6.336912829050769247e-01 
1.399999999999999856e-01 1.778790193288095622e-01 3.299881243177988921e-01 3.764014686669923671e-01 4.089431488677984228e-01 5.665883426300599712e-01 
1.412499999999999867e-01 1.890843471039046209e-01 3.406582784861622581e-01 3.837537602221753885e-01 4.134681952140982220e-01 4.965358254713714281e-01 
1.424999999999999878e-01 1.998290956374835226e-01 3.496358739068181065e-01 3.888149487566827101e-01 4.143415310956030106e-01 4.259263309755036975e-01 
1.437499999999999889e-01 2.098688929025269434e-01 3.566975517907473581e-01 3.913766328053534527e-01 4.112805314009964630e-01 3.571384958514814967e-01 
1.449999999999999900e-01 2.183977673455970436e-01 3.612818988236513040e-01 3.909933507318131829e-01 4.039582508370064273e-01 2.923488876193972019e-01 
1.462499999999999911e-01 2.249212228239498845e-01 3.630568447672400945e-01 3.873949526404922850e-01 3.921891228341386482e-01 2.332396315330114434e-01 
1.474999999999999645e-01 2.296805280208270295e-01 3.621672362280946578e-01 3.806531483930480908e-01 3.760031043949232932e-01 1.808330842730256072e-01 
1.487499999999999656e-01 2.333049194890890188e-01 3.590146022413744920e-01 3.710305789079557659e-01 3.555784399444119059e-01 1.356191979053585628e-01 
1.499999999999999667e-01 2.363419100523072025e-01 3.539816642178300055e-01 3.587973249465128411e-01 3.311935485487222941e-01 9.787406748451943361e-02 
1.512499999999999678e-01 2.385905690557489911e-01 3.469486844007050319e-01 3.439318820736377291e-01 3.030949270957932762e-01 6.789169155572008507e-02 
1.524999999999999689e-01 2.393107446270930361e-01 3.374773608079685294e-01 3.262242224094957233e-01 2.715315580412195895e-01 4.592506276906027640e-02 
1.537499999999999700e-01 2.380300185667593160e-01 3.253318122977614246e-01 3.056129789909641237e-01 2.368891236852762039e-01 3.193201358244201343e-02 
1.549999999999999711e-01 2.350529399846209011e-01 3.108043938044395826e-01 2.824349768464607391e-01 1.997654374919122233e-01 2.544613470643295600e-02 
1.562499999999999722e-01 2.311386173446137449e-01 2.945158025819633596e-01 2.572696979341160817e-01 1.608866572024752473e-01 2.572465547520294202e-02 
1.574999999999999734e-01 2.269218035962803359e-01 2.769962508016350355e-01 2.306631410068865351e-01 1.210180187198198615e-01 3.206719049910165126e-02 
1.587499999999999745e-01 2.222056694076224026e-01 2.582668820083321992e-01 2.028519005804264030e-01 8.083698959419023666e-02 4.401464463561002155e-02 
1.599999999999999756e-01 2.163178938705267729e-01 2.380872111445527239e-01 1.739371510104071594e-01 4.099044891532998419e-02 6.124709121047617472e-02 
1.612499999999999767e-01 2.087862617862450976e-01 2.163231471911946091e-01 1.440795290604898748e-01 2.140947714589297272e-03 8.327238436693824852e-02 
1.624999999999999778e-01 1.999038154498788133e-01 1.934037302003732417e-01 1.138235118784584610e-01 -3.495238571363982333e-02 1.092688223656331781e-01 
1.637499999999999789e-01 1.905482767818436618e-01 1.701578357255525420e-01 8.397594482595674426e-02 -6.947165540604904876e-02 1.382143543941576624e-01 
1.649999999999999800e-01 1.813780063021647460e-01 1.472098822566880183e-01 5.520331528435920565e-02 -1.006856641377546768e-01 1.691606221620395312e-01 
1.662499999999999811e-01 1.721902968237166154e-01 1.246832554109134072e-01 2.784639361481066472e-02 -1.280279447322737740e-01 2.014081613796275261e-01 
1.674999999999999822e-01 1.624316181769210332e-01 1.024817429908847777e-01 2.111514857382877034e-03 -1.509984903659898903e-01 2.343812844175238164e-01 
1.687499999999999833e-01 1.516127633169170319e-01 8.051856258466441596e-02 -2.183538139793396102e-02 -1.692182495284079158e-01 2.673129373629017924e-01 
1.699999999999999845e-01 1.400462951000032708e-01 5.924706478355808853e-02 -4.351044405572362245e-02 -1.822909325080059595e-01 2.991134760465301023e-01 
1.712499999999999856e-01 1.287100590417959711e-01 3.954329102241587596e-02 -6.217788832658366349e-02 -1.897974171094372053e-01 3.285198481126814785e-01 
1.724999999999999867e-01 1.182341596908510623e-01 2.198753513920329028e-02 -7.732914416863391482e-02 -1.914850590795788288e-01 3.543628650511870815e-01 
1.737499999999999600e-01 1.084418173664739998e-01 6.667401876833136364e-03 -8.879102513428109578e-02 -1.872711432371256812e-01 3.757529842511105889e-01 
1.749999999999999611e-01 9.889211112565704509e-02 -6.521048023284172108e-03 -9.651261265754490504e-02 -1.771328609322066205e-01 3.919902361288244430e-01 
1.762499999999999623e-01 8.909628621020401762e-02 -1.774358062727724242e-02 -1.005571525926345078e-01 -1.612258925189295200e-01 4.023151689620990679e-01 
1.774999999999999634e-01 7.932923373475866957e-02 -2.668999659410098424e-02 -1.007367722771593394e-01 -1.397159560266073575e-01 4.058402820841807146e-01 
1.787499999999999645e-01 7.055946276637005410e-02 -3.264279950641887224e-02 -9.661947024887218571e-02 -1.127182047393856662e-01 4.017413980062676804e-01 
1.799999999999999656e-01 6.339164370928207504e-02 -3.521844840412449718e-02 -8.802406640553073203e-02 -8.050043130937524494e-02 3.895268620544007909e-01 
1.812499999999999667e-01 5.761826020835000839e-02 -3.449108665685190339e-02 -7.508299480272860593e-02 -4.347020251780796263e-02 3.692229977777542471e-01 
1.824999999999999678e-01 5.276839604187578969e-02 -3.073577058435250989e-02 -5.805188893692941193e-02 -2.069978966107409446e-03 3.412762649569437978e-01 
1.837499999999999689e-01 4.835244475505989098e-02 -2.429720536415170412e-02 -3.729457747212545221e-02 4.311539085553769968e-02 3.063210098853702545e-01 
1.849999999999999700e-01 4.459704716178081174e-02 -1.508637337922659125e-02 -1.294459945710780234e-02 9.152566228786532254e-02 2.650790755232565465e-01 
1.862499999999999711e-01 4.231049472396436473e-02 -2.675104111121580450e-03 1.506388068122739392e-02 1.426700933182053488e-01 2.184766399130950720e-01 
1.874999999999999722e-01 4.198227633040194084e-02 1.310945341699796228e-02 4.662620751900072025e-02 1.959907918368344326e-01 1.678219597003723362e-01 
1.887499999999999734e-01 4.340590778907353620e-02 3.201921289580136193e-02 8.137037604575494965e-02 2.508567332491379309e-01 1.148672298405853387e-01 
1.899999999999999745e-01 4.601772007935791414e-02 5.357481033414965982e-02 1.187789687960516399e-01 3.066027171341533242e-01 6.161574721994349940e-02 
1.912499999999999756e-01 4.931166797775587279e-02 7.730457147825360587e-02 1.583053879723044510e-01 3.625108081917509661e-01 1.002166449890608442e-02 
1.924999999999999767e-01 5.346564205260460195e-02 1.031420630627922497e-01 1.996399077200359806e-01 4.179399367970857426e-01 -3.819648624673355891e-02 
1.937499999999999778e-01 5.912454441158845192e-02 1.312551860244996205e-01 2.425993466012638655e-01 4.723236138512041937e-01 -8.153056675663304664e-02 
1.949999999999999789e-01 6.672190704617786405e-02 1.617203705027331628e-01 2.869825103360763574e-01 5.251550860140430377e-01 -1.185474872748371045e-01 
1.962499999999999800e-01 7.611452436775222041e-02 1.942367074821228778e-01 3.323559418208832938e-01 5.759085314374404740e-01 -1.478806575497445541e-01 
1.974999999999999811e-01 8.657261417354759903e-02 2.281632822358941048e-01 3.780636076343160679e-01 6.239748891828788002e-01 -1.684107992945881316e-01 
1.987499999999999822e-01 9.764504180763750041e-02 2.630398035528400680e-01 4.235798309331638700e-01 6.688412136178052414e-01 -1.794814909025400917e-01 
1.999999999999999556e-01 1.096311868448760357e-01 2.987910274103580677e-01 4.686147389666999175e-01 7.101319708598536895e-01 -1.810301150496839984e-01 
2.012499999999999567e-01 1.229370378517831430e-01 3.353960535586845704e-01 5.128965138373242638e-01 7.474838810537937084e-01 -1.734608727086359714e-01 
2.024999999999999578e-01 1.380646870528842440e-01 3.729835822887254682e-01 5.563285509455923039e-01 7.807580423359727906e-01 -1.574019477376160936e-01 
2.037499999999999589e-01 1.549760492547371526e-01 4.113051544247944280e-01 5.985973539595639270e-01 8.098079087231745410e-01 -1.336217169226690260e-01 
2.049999999999999600e-01 1.728040083540329508e-01 4.496287290099970080e-01 6.390477100184530634e-01 8.343061258244764966e-01 -1.031360500478272352e-01 
2.062499999999999611e-01 1.911646079103037632e-01 4.875542500105084498e-01 6.772901770977162172e-01 8.541142815716555869e-01 -6.729931565154506634e-02 
2.074999999999999623e-01 2.104181069474227450e-01 5.250050417488613119e-01 7.131446159920282746e-01 8.692102108292855123e-01 -2.783897015918049972e-02 
2.087499999999999634e-01 2.307832249922590062e-01 5.618524501475259392e-01 7.463726916822255308e-01 8.795093279256261942e-01 1.329657230790477242e-02 
2.099999999999999645e-01 2.528025689531200326e-01 5.982258533697397684e-01 7.769963105267377879e-01 8.851862350321632045e-01 5.421459964667778991e-02 
2.112499999999999656e-01 2.763943368308144355e-01 6.338329740431840609e-01 8.047855057950681346e-01 8.863320524265504430e-01 9.315249424895105657e-02 
2.124999999999999667e-01 3.006158690434444503e-01 6.678537325489767307e-01 8.291258229325541018e-01 8.827951381471734749e-01 1.283899284786564066e-01 
2.137499999999999678e-01 3.248537411375339024e-01 6.997702126678524426e-01 8.496296677058821079e-01 8.745358385228836351e-01 1.582032658068312780e-01 
2.149999999999999689e-01 3.492553818709899782e-01 7.293422400524707250e-01 8.660942076067933426e-01 8.615933526238934714e-01 1.808969749661391013e-01 
2.162499999999999700e-01 3.739864066495984241e-01 7.563673482214799959e-01 8.783447311425973680e-01 8.440175039099174770e-01 1.949838544204501312e-01 
2.174999999999999711e-01 3.993596761862824862e-01 7.808423205750699703e-01 8.864133392647932652e-01 8.220492369595094884e-01 1.994467466546851198e-01 
2.187499999999999722e-01 4.250423615040281877e-01 8.023823123865645446e-01 8.901100813245497179e-01 7.958612397880937550e-01 1.937999758432107644e-01 
2.199999999999999734e-01 4.499159561973963828e-01 8.202217602004034935e-01 8.889994194562595986e-01 7.655018001427010832e-01 1.780167459997267498e-01 
2.212499999999999745e-01 4.733053320111896833e-01 8.338182651820987834e-01 8.828055911915093645e-01 7.311011161570607486e-01 1.524524383024697949e-01 
2.224999999999999756e-01 4.950430725981376789e-01 8.429627563874387830e-01 8.714846885958735800e-01 6.929091467974265450e-01 1.178208095780252929e-01 
2.237499999999999767e-01 5.154199480256378418e-01 8.477154582907421299e-01 8.552487753363184897e-01 6.513779588908207296e-01 7.526313416060430306e-02 
2.249999999999999778e-01 5.345014950715356594e-01 8.482400745850879886e-01 8.344232878910584628e-01 6.070746119565301191e-01 2.640421597071933649e-02 
2.262499999999999789e-01 5.518758898118134582e-01 8.444092393862002721e-01 8.091978583064360908e-01 5.605603538020986765e-01 -2.677444614118145230e-02 
2.274999999999999523e-01 5.667924252046345757e-01 8.359529603314131974e-01 7.797241525205362844e-01 5.123931517360990062e-01 -8.217070827509763420e-02 
2.287499999999999534e-01 5.785193263371906092e-01 8.226989654002967445e-01 7.461547306597888785e-01 4.630513228364170342e-01 -1.378268293968324676e-01 
2.299999999999999545e-01 5.869784939523855494e-01 8.047968780299123992e-01 7.088746894713416902e-01 4.130924499001198957e-01 -1.920678143188735976e-01 
2.312499999999999556e-01 5.927220807114597090e-01 7.828994832426655615e-01 6.686772877978697238e-01 3.632911603712717374e-01 -2.434674965388479162e-01 
2.324999999999999567e-01 5.959547893582100020e-01 7.575343575609341240e-01 6.262509139534055969e-01 3.143401237445430096e-01 -2.908471018939525754e-01 
2.337499999999999578e-01 5.964743091521109708e-01 7.289952936255702509e-01 5.821660481032735479e-01 2.668480849240055797e-01 -3.332845796031435048e-01 
2.349999999999999589e-01 5.939543101054480800e-01 6.975668201423191883e-01 5.369893708954979195e-01 2.213622127171314402e-01 -3.701928285748555814e-01 
